lat	lon	name
6.4897	-74.4113	6040000740
-6.397	-81.075	undefined
-25.105	-47.781	undefined
-23.189	-50.966	6040752470
-15.672	-44.637	6040595200
-14.6511	-39.5739	6040012590
-29.245	-50.629	6040014330
-26.471	-49.183	6040014330
-22.584	-45.169	6040013750
-12.1531	-43.2657	6040510890
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-2.573	-58.158	6040262110
-2.94	-44.2408	6040008320
-15.323	-43.665	6040595210
-22.7296	-53.3178	6040814830
-23.0994	-44.7059	6040013760
-3.87	-73.23	6040280410
-3.428	-52.228	6040239820
-10.756	-65.907	6040285990
-15.5278	-48.0659	6040345000
-24.7161	-47.6912	6040014330
0.158967	-79.2434	6040032290
-23.506	-45.034	undefined
4.704	-73.082	6040102250
-53.577	-37.869	undefined
-23.863	-46.152	6040014330
-23.071	-50.362	6040752470
6.14894	-48.3607	undefined
-13.495	-53.083	6040239820
-22.639	-52.16	6040752470
-19.934	-40.13	6040013430
-6.36194	-44.3489	6040008320
-23.405	-45.064	6040013760
-25.105	-47.781	undefined
6.4972	-74.3981	6040000740
-4.217	-55.891	6040262220
-15.915	-47.9112	6040709810
0.758889	-79.8506	6040032290
-9.0	-34.59	undefined
3.94888	-67.9295	6040134450
-19.626	-44.489	6040639920
-17.0994	-48.7615	6040709810
-17.0994	-48.7615	6040709810
-21.2456	-48.2973	6040709820
-17.325	-44.766	6040639920
6.908	-75.176	6040000740
-22.935	-50.262	6040752470
-22.909	-49.996	6040752470
3.872	-76.434	6040000740
-0.43083	-64.7628	6040280400
-22.791	-53.349	6040814830
-3.16	-72.25	6040280410
-25.058	-47.887	undefined
-22.8691	-48.3676	6040752460
-20.3423	-46.7867	6040709820
-22.9414	-44.3114	6040013760
-22.531	-52.027	6040752470
-23.124	-52.451	6040814830
-24.5617	-48.6683	6040014330
-23.363	-45.991	6040013750
-3.559	-79.946	6040032290
-23.068	-50.859	6040752470
3.467	-60.297	6040280400
-4.254	-73.501	6040280410
-11.588	-55.66	6040262220
-5.63539	-35.4069	6040009770
-22.766	-53.258	6040814830
-27.6093	-48.386	undefined
2.99246	-75.273	6040000740
-53.703	-40.747	undefined
7.65	-58.9333	6040004480
-27.521	-51.836	6040016760
-15.672	-44.637	6040595200
-15.672	-44.637	6040595200
-13.4098	-41.6332	6040012580
-19.934	-40.13	6040013430
-27.5968	-51.3922	6040016760
-3.7634	-73.2458	6040280410
-15.4915	-39.4345	6040012590
-9.36412	-56.7793	6040262220
6.497	-74.398	6040000740
-22.6503	-53.0916	6040752470
-15.9139	-56.0353	6040814820
-5.65819	-37.7715	undefined
-23.055	-50.868	6040752470
-19.114	-42.176	6040013420
-13.085	-50.25	6040527680
4.99425	-75.6772	6040000740
3.467	-60.297	6040280400
-23.068	-50.859	6040752470
-19.633	-44.107	6040639920
-23.055	-50.868	6040752470
7.66667	-59.2333	undefined
5.39878	-74.8797	6040000740
-22.639	-52.16	6040752470
5.091	-75.868	6040000740
-23.6416	-51.8593	6040814830
-5.31083	-44.2475	6040008320
3.80822	-49.6713	undefined
-4.89167	-43.4147	6040008320
-13.248	-76.3122	undefined
-22.936	-50.262	6040752470
3.45779	-51.7086	6040005500
-22.944	-50.527	6040752470
-22.944	-50.527	6040752470
-23.2306	-48.5328	6040752470
-23.2306	-48.5328	6040752470
-12.092	-77.016	6040029280
-29.1948	-49.9654	6040014330
-22.531	-52.027	6040752470
-15.5058	-47.9784	6040345000
-22.639	-52.16	6040752470
-25.092	-52.495	6040814830
-22.7914	-53.3494	6040814830
-23.863	-46.152	6040014330
6.40378	-76.7519	6040000010
-5.233	-60.307	6040285990
6.774	-75.08	6040000740
-14.4072	-39.4269	6040012580
-17.923	-43.147	6040012790
5.46001	-48.3439	undefined
-22.233	-53.784	6040814830
-21.7473	-46.467	6040709820
-3.87	-73.23	6040280410
-23.564	-45.309	6040013760
-26.7784	-49.3869	6040014330
-1.28	-90.5	undefined
-23.189	-50.966	6040752470
0.94908	-62.929	6040280400
-22.639	-52.16	6040752470
6.497	-74.398	6040000740
-1.29	-90.3	undefined
-23.071	-50.362	6040752470
-23.189	-50.966	6040752470
-13.8894	-38.9429	undefined
-22.639	-52.16	6040752470
-18.4245	-48.0653	6040709810
-16.731	-42.5866	6040012790
-22.531	-52.027	6040752470
-8.79289	-63.9697	6040285990
-12.952	-51.874	6040239820
-15.5461	-47.8615	6040345000
-22.953	-50.528	6040752470
-18.428	-54.834	6040814820
-8.666	-74.802	6040280410
6.917	-75.833	6040000740
-22.6759	-45.6829	6040709820
-3.85	-32.45	undefined
-27.2638	-54.0541	6040016760
-13.8894	-38.9429	undefined
-13.8894	-38.9429	undefined
-3.212	-55.549	6040262220
-3.395	-44.36	6040008320
-22.944	-50.527	6040752470
-22.909	-49.996	6040752470
-13.8894	-38.9429	undefined
-22.916	-49.992	6040752470
-16.993	-56.436	6040814820
6.839	-75.19	6040000740
6.914	-75.142	6040000740
-16.7722	-41.0496	6040012790
-26.352	-45.139	undefined
-22.639	-52.16	6040752470
-22.661	-51.381	6040752470
6.83233	-76.8087	6040000010
6.508	-74.398	6040000740
-22.1811	-41.3944	6040013760
-23.513	-50.953	6040752470
-4.89086	-43.415	6040008320
-13.2562	-76.3147	undefined
-5.01556	-62.9828	6040280410
-22.786	-45.456	6040013750
-11.108	-66.598	6040285990
6.398	-76.713	6040000010
-11.03	-66.09	6040285990
-9.0	-34.59	undefined
-14.686	-39.274	6040012590
-25.4198	-54.5356	6040814830
-32.5988	-53.2414	6040015940
-23.4844	-45.1704	6040013760
3.5587	-79.946	6040032290
4.701	-73.083	6040102250
-0.4	-65.2	6040280400
-22.962	-44.559	6040013760
-18.0139	-40.5994	6040012800
-20.342	-46.787	6040709820
-2.94	-44.2408	6040008320
3.68763	-59.9504	6040280400
-3.12	-64.78	6040280410
-14.7238	-39.1711	6040012590
-23.506	-45.034	undefined
-23.068	-50.859	6040752470
-23.189	-50.966	6040752470
6.497	-74.398	6040000740
-5.10553	-36.6256	6040009770
-53.727	-41.49	undefined
-20.12	-43.401	6040013420
-12.97	-38.52	6040011790
3.467	-60.297	6040280400
-10.098	-78.182	6040029280
-32.0885	-52.225	undefined
-22.639	-52.16	6040752470
-24.7569	-48.0687	6040014330
-22.7634	-48.2616	6040752460
-23.6416	-51.8593	6040814830
-22.7176	-53.291	6040814830
-19.9343	-40.13	6040013430
-23.071	-50.362	6040752470
3.63394	-59.8952	6040280400
-11.0322	-50.9415	6040476790
-22.639	-52.16	6040752470
-25.4198	-54.5356	6040814830
-14.6314	-40.087	6040012580
-32.748	-52.495	6040015950
-22.378	-47.427	6040709820
-11.267	-66.297	6040285990
-22.786	-45.456	6040013750
-3.85	-32.45	undefined
7.5	-59.55	6040004480
-11.395	-66.41	6040285990
-25.105	-47.781	undefined
-22.639	-52.16	6040752470
-31.8802	-51.862	6040014330
-23.404	-45.064	6040013760
-0.382222	-65.2128	6040280400
-24.3916	-47.8352	6040014330
-15.747	-47.9505	6040709810
-28.556	-49.494	6040014330
-13.8894	-38.9429	undefined
-22.944	-50.527	6040752470
-3.85	-32.45	undefined
-6.60189	-40.1246	6040009770
6.943	-75.134	6040000740
-22.6397	-48.0531	6040752460
-23.5112	-45.8591	6040752460
2.79952	-60.6667	6040280400
-23.0994	-44.7059	6040013760
-22.935	-50.262	6040752470
-15.672	-44.637	6040595200
-16.591	-42.89	6040012790
-16.466	-58.153	6040814820
-22.786	-45.456	6040013750
-18.02	-40.5142	6040012800
-22.916	-49.992	6040752470
-22.639	-52.16	6040752470
-23.071	-50.362	6040752470
3.522	-76.2428	6040000740
-9.925	-37.123	6040011780
-20.342	-46.787	6040709820
-15.8866	-52.0423	6040527680
7.008	-75.065	6040000740
-22.6321	-48.1751	6040752460
-11.947	-77.164	undefined
1.18446	-66.8365	6040280400
-26.2518	-48.6156	undefined
-16.095	-40.002	6040012790
-12.543	-41.381	6040011790
-14.8084	-39.6536	6040012590
-23.189	-50.966	6040752470
7.66667	-59.2333	undefined
-8.332	-63.483	6040285990
-23.513	-50.953	6040752470
-13.4121	-39.0242	6040011790
-22.944	-50.527	6040752470
-3.87	-73.23	6040280410
-22.944	-50.527	6040752470
-23.071	-50.362	6040752470
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
-22.639	-52.16	6040752470
-17.7267	-40.7356	6040012800
-13.41	-41.633	6040012580
-18.191	-45.248	6040639920
-22.0	-41.333	6040013760
-23.506	-45.034	undefined
-13.8894	-38.9429	undefined
-24.4139	-46.9897	undefined
-3.85	-32.45	undefined
-24.3916	-47.8352	6040014330
-24.58	-53.16	6040814830
-18.754	-43.447	6040013420
-15.672	-44.637	6040595200
-22.953	-50.528	6040752470
-14.832	-40.103	6040012580
1.65166	-69.2068	6040280400
-22.944	-50.527	6040752470
6.85	-75.183	6040000740
-22.6	-45.161	6040013750
-15.755	-47.9734	6040709810
-3.1	-60.0167	6040280400
-10.837	-65.859	6040285990
5.184	-75.464	6040000740
-15.7269	-47.9189	6040709810
-22.644	-51.446	6040752470
-13.8894	-38.9429	undefined
-25.9	-53.16	6040814830
-22.0438	-53.7274	6040814830
-23.664	-46.045	6040752460
-32.0885	-52.225	undefined
-16.152	-45.694	6040595200
-22.944	-50.527	6040752470
5.572	-75.074	6040000740
-19.011	-43.372	6040013420
-24.182	-46.843	6040014330
-3.85	-32.45	undefined
-15.7871	-47.4502	6040639910
-13.8894	-38.9429	undefined
-5.51317	-81.2787	undefined
-20.3996	-50.3203	6040752460
-13.2179	-76.3354	undefined
8.735	-74.465	6040000740
6.491	-74.405	6040000740
-21.327	-47.2388	6040709820
5.669	-74.793	6040000740
-0.26	-91.4	6040040110
-27.265	-54.054	6040016760
-0.3	-89.95	undefined
-23.124	-52.451	6040814830
-13.085	-50.25	6040527680
-8.504	-74.806	6040280410
-15.8866	-52.0423	6040527680
-23.189	-50.966	6040752470
6.832	-76.809	6040000010
-23.547	-45.087	6040013760
-1.84123	-57.0721	6040262110
-3.71	-73.31	6040280410
-22.374	-41.721	undefined
-22.661	-51.381	6040752470
-3.169	-59.912	6040280410
-11.267	-66.297	6040285990
-20.9471	-48.1478	6040709820
-29.174	-50.117	6040014330
-16.095	-40.002	6040012790
-23.513	-50.953	6040752470
-15.356	-56.115	6040814820
-17.429	-43.608	6040012790
-23.189	-50.966	6040752470
-18.191	-45.248	6040639920
-25.23	-52.22	6040814830
-17.9819	-40.1208	6040012800
-25.441	-48.874	6040014330
-23.547	-45.087	6040013760
0.32547	-64.1345	6040280400
-21.322	-42.96	6040013750
-20.248	-46.64	6040709820
-22.944	-50.527	6040752470
-16.4	-57.42	6040814820
3.94888	-67.9295	6040134450
-14.6982	-40.0647	6040012580
-22.6636	-43.0867	6040013760
-22.374	-41.721	undefined
-19.202	-42.361	6040013420
-15.0756	-40.7028	6040012590
-3.395	-44.36	6040008320
-16.588	-42.815	6040012790
0.3	-89.95	6040040110
-18.228	-45.248	6040639920
-23.25	-46.9667	6040752460
-16.597	-42.839	6040012790
3.94888	-67.9295	6040134450
-15.855	-52.523	6040527680
-17.0994	-48.7615	6040709810
-19.934	-40.13	6040013430
-20.079	-41.733	6040013420
-9.0	-34.59	undefined
-16.773	-64.795	6040285990
-25.56	-51.23	6040814830
-0.5435	-52.6803	6040239720
-22.935	-50.262	6040752470
-9.0	-34.59	undefined
-11.669	-50.85	6040476790
-30.902	-52.089	6040015570
-18.81	-45.14	6040639920
-24.7569	-48.0687	6040014330
-3.87	-73.23	6040280410
-7.52917	-35.9987	undefined
-19.022	-42.122	6040013420
-9.0	-34.59	undefined
-22.8902	-48.4893	6040752460
-22.9114	-48.4879	6040752470
-22.546	-52.028	6040752470
-4.89086	-43.415	6040008320
6.39817	-76.7133	6040000010
-22.639	-52.16	6040752470
4.848	-73.068	6040102250
10.16	67.26	undefined
-23.506	-45.034	undefined
-23.189	-50.966	6040752470
-32.11	-52.346	6040015940
-18.477	-54.851	6040814820
-0.26	-91.4	6040040110
-16.054	-57.809	6040814820
-0.860917	-48.1277	undefined
-23.189	-50.966	6040752470
-29.514	-56.725	6040016760
-22.935	-50.262	6040752470
-15.546	-52.436	6040527670
-27.5	-53.1	6040016760
-22.546	-52.028	6040752470
-15.672	-44.637	6040595200
-30.0031	-51.2677	6040015560
-3.85	-32.45	undefined
-13.2263	-76.321	6040029280
-19.022	-42.122	6040013420
-15.672	-44.637	6040595200
-21.1931	-49.1228	6040752460
-0.351917	-79.2145	6040032290
-23.521	-50.956	6040752470
-19.156	-42.231	6040013420
15.67	114.37	undefined
-18.974	-43.372	6040013420
-13.8894	-38.9429	undefined
-15.7269	-47.9189	6040709810
-19.2825	-43.7297	6040639920
21.38	112.22	undefined
-19.081	-42.159	6040013420
-22.4489	-45.3464	6040709820
-3.04	-64.86	6040280410
7.637	-66.318	6040075390
-22.944	-50.527	6040752470
-12.99	-38.61	undefined
8.5401	77.1414	undefined
-24.4139	-46.9897	undefined
-2.62289	-60.9989	6040280400
3.01905	-49.7378	undefined
-22.6692	-53.0847	6040752470
-20.4335	-51.2614	6040752460
-23.506	-45.034	undefined
-13.2179	-76.3354	undefined
3.872	-76.434	6040000740
-25.537	-54.353	6040814830
-8.607	-74.801	6040280410
-16.773	-64.795	6040285990
-27.1925	-49.3056	6040014330
-21.8074	-48.8711	6040752460
-6.36194	-44.3489	6040008320
-9.0	-34.59	undefined
1.46597	-56.8286	6040262110
-19.44	-45.27	6040639920
-23.783	-54.312	6040814830
-22.639	-52.16	6040752470
-11.947	-77.164	undefined
-14.95	-47.599	6040345000
-19.878	-45.435	6040639920
-24.0735	-52.2911	6040814830
3.872	-76.434	6040000740
-22.639	-52.16	6040752470
-24.5617	-48.6683	6040014330
-9.37007	-38.2186	6040011780
-5.65819	-37.7715	undefined
-22.166	-43.296	6040013750
-22.639	-52.16	6040752470
-14.69	-39.1933	6040012590
-5.65819	-37.7715	undefined
-20.079	-41.733	6040013420
-14.351	-57.552	6040814820
-22.944	-50.527	6040752470
8.701	-74.466	6040000740
7.5	-59.55	6040004480
-3.7517	-73.2872	6040280410
6.838	-75.176	6040000740
-2.02386	-56.7823	6040262110
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-22.639	-52.16	6040752470
-8.44	-38.07	6040011780
1.69086	-57.4222	6040262110
-4.99722	-62.9939	6040280410
-23.2911	-51.2337	6040752470
-22.374	-41.721	undefined
-5.10808	-36.3382	6040009770
-53.922	-35.922	undefined
-3.395	-44.36	6040008320
-25.105	-47.781	undefined
7.65	-59.3	undefined
-3.37	-64.71	6040280410
-23.73	-45.733	6040014330
-27.521	-51.836	6040016760
6.838	-75.176	6040000740
7.211	-75.588	6040000740
-13.6326	-41.8291	6040012580
-4.89167	-43.4147	6040008320
-22.546	-52.028	6040752470
4.1364	-72.9294	6040102250
-24.191	-46.849	6040014330
-21.0667	-50.115	6040752460
-5.54	-37.29	6040009770
-19.0	-43.0	6040013420
7.65	-59.3	undefined
-21.9266	-47.3675	6040709820
-21.678	-41.28	6040013750
-22.635	-52.822	6040752470
-18.271	-52.843	6040709810
-24.5965	-48.2231	6040014330
-22.6	-45.161	6040013750
-2.4875	-61.1061	6040280400
7.68333	-59.2333	6040004480
-22.783	-45.467	6040013750
-19.934	-40.13	6040013430
-25.058	-47.887	undefined
-17.7431	-40.7947	6040012800
-21.0129	-49.6903	6040752460
-13.9925	-41.6922	6040012580
-22.1672	-44.13	6040013750
-13.4097	-41.6337	6040012580
-22.936	-50.262	6040752470
-13.1877	-76.3624	undefined
-11.419	-66.369	6040285990
8.22	-72.53	6040000750
-17.8975	-40.6858	6040012800
-22.916	-49.992	6040752470
-13.8894	-38.9429	undefined
-1.0	-90.9	6040040110
-23.189	-50.966	6040752470
-22.791	-53.349	6040814830
-19.6833	-48.6691	6040709820
-5.54	-37.29	6040009770
6.914	-75.142	6040000740
-23.506	-45.034	undefined
-17.984	-44.169	6040639920
-15.672	-44.637	6040595200
-25.3779	-49.8054	6040752470
-22.7914	-53.3494	6040814830
3.80822	-49.6713	undefined
-21.262	-63.459	6040814820
6.914	-75.142	6040000740
-26.2513	-48.6151	undefined
-12.81	-38.64	undefined
-24.207	-47.477	6040014330
-21.2192	-41.3106	6040013430
-22.935	-50.262	6040752470
-16.152	-45.694	6040595200
-53.577	-37.869	undefined
-7.19951	-40.1292	6040009770
-22.1811	-41.3944	6040013760
-0.18	-90.85	6040040110
-26.35	-49.1278	6040014330
-23.391	-50.996	6040752470
-13.272	-52.247	6040239820
-5.65	-35.581	6040009770
-24.5617	-48.6683	6040014330
-17.8014	-48.372	6040709810
-17.8014	-48.372	6040709810
-23.6416	-51.8593	6040814830
-31.8802	-51.862	6040014330
-13.2046	-76.3457	6040029280
-23.506	-45.034	undefined
-6.60189	-40.1246	6040009770
0.917061	-29.3454	undefined
-3.09447	-54.9309	6040239720
-17.049	-42.456	6040012790
-22.661	-51.381	6040752470
-5.04167	-63.0164	6040280410
-20.4032	-48.6357	6040709820
-18.118	-43.526	6040012790
-27.265	-54.0526	6040016760
-16.166	-45.673	6040595200
-22.909	-49.996	6040752470
-15.5461	-47.8615	6040345000
6.426	-76.763	6040000010
-17.12	-48.74	6040709810
-23.395	-45.121	6040013760
-15.6717	-47.9542	6040709810
-24.144	-46.712	6040014330
-22.0	-41.333	6040013760
-22.718	-53.291	6040814830
-15.7486	-47.8209	6040709810
-25.6	-53.18	6040814830
-14.605	-40.1026	6040012580
-13.3988	-44.3337	6040562010
-2.14444	-79.1225	6040032290
21.38	112.22	undefined
1.18446	-66.8365	6040280400
-22.451	-49.241	6040752470
-15.5959	-47.8886	6040345000
-16.587	-42.854	6040012790
-18.933	-43.447	6040013420
7.51667	-59.55	6040004480
-27.5592	-51.5508	6040016760
-22.7296	-53.3178	6040814830
-22.644	-51.446	6040752470
-3.16369	-59.9119	6040280410
-26.15	-48.55	6040014330
-32.0885	-52.225	undefined
0.3	-89.95	6040040110
-23.506	-45.034	undefined
-22.374	-41.721	undefined
-22.531	-52.027	6040752470
3.872	-76.434	6040000740
-15.5324	-47.7111	6040345000
-15.672	-44.637	6040595200
7.052	-75.084	6040000740
-53.841	-39.258	undefined
-4.552	-56.289	6040262220
0.94908	-62.929	6040280400
-22.944	-50.527	6040752470
-22.0	-41.333	6040013760
-22.9904	-48.4272	6040752470
-3.85	-32.45	undefined
5.61084	-48.1311	undefined
-23.391	-50.996	6040752470
-4.552	-56.289	6040262220
-25.105	-47.781	undefined
6.909	-75.176	6040000740
-1.0	-90.9	6040040110
-1.017	-90.867	undefined
-23.071	-50.362	6040752470
5.42	-69.42	6040102330
-15.6052	-47.6928	6040709810
-15.672	-44.637	6040595200
-22.3642	-47.5136	6040752460
-23.124	-52.451	6040814830
6.49722	-74.3981	6040000740
-19.764	-45.404	6040639920
-23.1997	-44.7239	undefined
-22.639	-52.16	6040752470
-22.644	-51.446	6040752470
-29.72	-50.199	6040014330
-23.207	-50.947	6040752470
-22.944	-50.527	6040752470
3.881	-76.346	6040000740
-30.741	-51.774	6040015570
0.25	-69.833	6040280400
-22.657	-44.764	6040013750
-23.0128	-47.9977	6040752460
-3.86533	-33.8178	6040009770
-26.352	-45.139	undefined
-29.21	-50.239	6040015560
-17.602	-44.667	6040639920
-3.16	-72.25	6040280410
-3.85	-32.45	undefined
-22.5342	-43.0386	6040013760
-22.531	-52.027	6040752470
-23.189	-50.966	6040752470
-22.944	-50.527	6040752470
-24.616	-46.133	undefined
-13.1877	-76.3624	undefined
-13.8894	-38.9429	undefined
-30.285	-51.3	6040014330
-23.484	-51.078	6040752470
-24.5705	-48.6713	6040014330
-14.9117	-39.1433	6040012590
-5.886	-50.532	6040344660
-5.053	-63.011	6040280410
-22.6636	-43.0867	6040013760
-23.408	-45.073	6040013760
-12.81	-38.64	undefined
-9.0	-34.59	undefined
-14.154	-56.095	6040262220
-24.0735	-52.2911	6040814830
7.5	-59.55	6040004480
-23.068	-50.859	6040752470
-23.513	-50.953	6040752470
-22.639	-52.16	6040752470
-21.3469	-47.6332	6040709820
7.211	-75.588	6040000740
-3.85	-32.45	undefined
-2.89497	-41.6714	6040009760
-25.2992	-49.4108	6040014330
-3.843	-52.736	6040239820
-10.009	-67.882	6040280410
4.831	-73.156	6040102250
-22.935	-50.262	6040752470
-19.018	-42.121	6040013420
7.666	-66.328	6040075390
6.404	-76.752	6040000010
-15.7169	-47.8657	6040709810
-13.0142	-38.5317	6040011790
-23.506	-45.034	undefined
-6.57958	-37.2554	undefined
0.32547	-64.1345	6040280400
2.51	-42.735	undefined
-22.7856	-48.4815	6040752460
-15.5131	-41.236	6040012590
-22.936	-50.262	6040752470
-22.365	-64.118	6040814820
-20.9246	-40.7521	undefined
-17.3134	-43.2074	6040012790
-22.546	-52.028	6040752470
6.785	-75.146	6040000740
-23.442	-45.191	6040013760
-22.6321	-48.1675	6040752460
-24.0735	-52.2911	6040814830
-8.44	-38.07	6040011780
21.38	112.22	undefined
3.67	-43.11	undefined
-23.071	-50.362	6040752470
-23.391	-50.996	6040752470
-23.189	-50.966	6040752470
-13.8894	-38.9429	undefined
-22.639	-52.16	6040752470
-21.1931	-49.1228	6040752460
-17.334	-43.233	6040012790
-22.486	-44.924	6040013750
-14.69	-39.1933	6040012590
-28.6097	-49.5545	6040014330
-16.277	-55.988	6040814820
-12.952	-51.874	6040239820
-15.917	-52.25	6040527680
-15.672	-44.637	6040595200
-26.3667	-48.6662	undefined
-11.7907	-39.4002	6040011790
-23.765	-45.684	6040013760
-2.94	-44.2408	6040008320
-3.85	-32.45	undefined
-15.5324	-47.7111	6040345000
-13.8894	-38.9429	undefined
7.106	-75.116	6040000740
-6.54533	-80.9547	undefined
-23.513	-50.953	6040752470
-22.7856	-48.4815	6040752460
-7.45	-35.91	undefined
-17.3967	-44.1255	6040639920
-2.66478	-56.0975	6040262220
-13.8894	-38.9429	undefined
-14.95	-47.599	6040345000
-0.933	-52.542	6040239720
-15.5731	-47.9395	6040345000
6.508	-74.398	6040000740
-24.2122	-47.4838	6040014330
-24.3916	-47.8352	6040014330
-2.94	-44.2408	6040008320
-7.14933	-35.1216	undefined
-14.659	-39.223	6040012590
-15.672	-44.637	6040595200
4.673	-73.113	6040102250
-23.774	-45.956	6040014330
0.96902	-61.9006	6040280400
3.94888	-67.9295	6040134450
3.467	-60.297	6040280400
-16.1183	-57.7425	6040814820
-4.87472	-43.3469	6040008320
-6.57978	-37.256	undefined
-23.513	-50.953	6040752470
-19.978	-41.714	6040013420
-32.0702	-52.1608	undefined
-4.89167	-43.4147	6040008320
-17.7383	-40.86	6040012800
-22.378	-47.427	6040709820
-31.8053	-52.4191	6040015940
-17.05	-42.772	6040012790
-24.3916	-47.8352	6040014330
-23.506	-45.034	undefined
-27.963	-55.337	6040016760
-12.97	-38.52	6040011790
-22.639	-52.16	6040752470
-24.1636	-46.3403	undefined
-1.61	-54.38	6040239720
-3.85	-32.45	undefined
-15.6337	-47.8676	6040345000
-23.374	-46.053	6040013750
-26.15	-51.6	6040814830
-23.055	-50.868	6040752470
-22.936	-50.262	6040752470
-22.936	-50.262	6040752470
-24.5705	-48.6713	6040014330
-14.832	-40.103	6040012580
-3.7517	-73.2872	6040280410
-22.639	-52.16	6040752470
-15.5324	-47.7111	6040345000
-3.16369	-59.9119	6040280410
-22.584	-45.169	6040013750
-24.0735	-52.2911	6040814830
-3.12	-64.78	6040280410
-14.2483	-39.3575	6040012580
-23.506	-45.034	undefined
-25.621	-52.6208	6040814830
-22.639	-52.16	6040752470
-23.5	-45.165	6040013760
-22.791	-53.349	6040814830
-16.382	-42.476	6040012790
-0.26	-91.4	6040040110
-23.071	-50.362	6040752470
6.04889	-75.6192	6040000740
-22.451	-49.241	6040752470
-23.6416	-51.8593	6040814830
6.839	-75.191	6040000740
-3.395	-44.36	6040008320
-23.513	-50.953	6040752470
-19.022	-42.122	6040013420
-15.6545	-47.4058	6040639910
-15.482	-47.342	6040345000
-22.944	-50.527	6040752470
-22.8674	-43.2243	6040013760
-23.506	-45.034	undefined
-23.863	-46.152	6040014330
-16.466	-58.153	6040814820
-6.416	-35.126	6040009770
-21.6241	-47.8063	6040709820
-25.508	-48.876	6040014330
-22.869	-48.368	6040752460
-10.837	-65.858	6040285990
-21.327	-47.239	6040709820
-24.48	-51.54	6040814830
-3.69	-73.27	6040280410
-23.189	-50.966	6040752470
10.48	-67.81	undefined
-14.5677	-40.072	6040012580
-4.217	-55.891	6040262220
2.79952	-60.6667	6040280400
-20.248	-46.64	6040709820
-16.588	-42.815	6040012790
5.40922	-74.6933	6040000740
-22.6503	-53.0916	6040752470
-28.7981	-49.7157	6040014330
0.33461	-65.6384	6040280400
4.673	-73.113	6040102250
-24.5904	-48.275	6040014330
-15.5797	-39.4103	6040012590
-22.639	-52.16	6040752470
-17.7706	-48.6557	6040709810
-3.85	-32.45	undefined
-22.944	-50.527	6040752470
6.867	-75.838	6040000740
-17.6597	-40.6544	6040012800
0.96902	-61.9006	6040280400
-18.92	-52.044	6040709810
-17.984	-44.169	6040639920
3.872	-76.434	6040000740
7.51667	-59.55	6040004480
-6.684	-69.867	6040280410
4.701	-73.083	6040102250
-31.8053	-52.4191	6040015940
-23.863	-46.152	6040014330
-25.058	-47.887	undefined
-19.156	-42.231	6040013420
-3.814	-52.637	6040239820
3.872	-76.434	6040000740
-12.195	-64.5439	6040285990
-22.639	-52.16	6040752470
-23.547	-45.087	6040013760
-23.0243	-48.8281	6040752470
7.65	-59.2333	undefined
4.848	-73.067	6040102250
-20.348	-46.07	6040639920
-22.639	-52.16	6040752470
-23.5	-45.165	6040013760
-22.639	-52.16	6040752470
-15.582	-47.506	6040709810
-15.1473	-39.6967	6040012590
-14.8084	-39.6536	6040012590
-29.6881	-50.5692	6040014330
0.88777	-59.5744	6040280400
-25.528	-48.798	6040014330
-16.382	-42.476	6040012790
-22.916	-49.992	6040752470
-14.664	-39.224	6040012590
-22.935	-50.262	6040752470
-23.513	-50.953	6040752470
-15.7369	-47.9151	6040709810
-16.7405	-42.5712	6040012790
-13.41	-41.633	6040012580
-9.0	-34.59	undefined
-23.1997	-44.7239	undefined
-23.506	-45.034	undefined
-22.4489	-45.3464	6040709820
-23.189	-50.966	6040752470
-19.002	-42.231	6040013420
7.829	-21.417	undefined
-13.8894	-38.9429	undefined
-22.769	-45.99	6040752460
-16.599	-42.835	6040012790
7.742	-34.82	undefined
6.867	-75.838	6040000740
5.597	-75.836	6040000740
7.026	-75.055	6040000740
-23.513	-50.953	6040752470
-22.936	-50.262	6040752470
-8.87017	-64.0701	6040285990
-30.285	-51.3	6040014330
-2.94	-44.2408	6040008320
-16.741	-42.571	6040012790
-22.265	-48.229	6040752460
-14.5816	-40.0072	6040012580
-22.546	-52.028	6040752470
-22.639	-52.16	6040752470
-18.5689	-52.0856	6040709810
-30.1045	-51.7226	6040015560
-1.13117	-61.8189	6040280400
-22.944	-50.527	6040752470
-4.552	-56.289	6040262220
-22.944	-50.527	6040752470
-5.9669	-35.1287	undefined
-23.863	-46.152	6040014330
-22.661	-51.381	6040752470
-23.189	-50.966	6040752470
-22.944	-50.527	6040752470
-15.7169	-47.8657	6040709810
-3.559	-79.946	6040032290
-15.5324	-47.7111	6040345000
-22.374	-41.721	undefined
-23.071	-50.362	6040752470
-22.639	-52.16	6040752470
-6.95	-34.85	6040009770
-22.639	-52.16	6040752470
-23.863	-46.152	6040014330
-21.891	-40.709	undefined
-6.41494	-38.8731	6040009770
-21.6241	-47.8063	6040709820
6.497	-74.398	6040000740
21.38	112.22	undefined
1.65166	-69.2068	6040280400
-22.639	-52.16	6040752470
-16.382	-42.476	6040012790
-22.909	-49.996	6040752470
-21.624	-47.806	6040709820
4.704	-73.082	6040102250
-11.947	-77.164	undefined
-3.841	-52.696	6040239820
