"lat"	"lon"
-13.3313	-41.1148
-24.616	-46.133
-22.935	-50.262
-13.8894	-38.9429
-22.637	-44.616
-5.31083	-44.2475
-22.374	-41.721
-23.055	-50.868
-22.639	-52.16
-15.5857	-47.5074
-24.5	-54.2
-15.5781	-56.1664
21.38	112.22
-15.855	-52.523
6.838	-75.176
5.656	-74.955
-23.4042	-45.0641
-15.7349	-47.9329
1.08519	-57.0514
-26.3667	-48.6662
-19.7892	-40.6108
1.69086	-57.4222
0.96902	-61.9006
-17.96	-45.704
-22.944	-50.527
-23.055	-50.868
-7.26	-60.637
6.864	-75.86
0.034	-51.066
-21.2271	-41.1293
-23.863	-46.152
-19.022	-42.122
11.21	-63.76
-22.639	-52.16
-2.94	-44.2408
-22.9114	-48.4879
-31.8708	-52.8361
-2.94	-44.2408
-27.265	-54.054
-26.15	-51.06
-12.2015	-64.591
-13.8894	-38.9429
-1.997	-56.884
-13.8894	-38.9429
-15.672	-44.637
-22.6636	-43.0867
-29.2328	-50.3747
-19.468	-43.869
-22.7914	-53.3494
-22.7176	-53.291
-20.9471	-48.1478
-22.9412	-48.5844
-26.1425	-48.9958
-3.395	-44.36
-23.055	-50.868
-18.95	-39.725
-0.933	-52.542
-24.191	-46.849
6.14894	-48.3607
-9.20222	-64.3872
-17.801	-48.372
-16.599	-42.835
-18.994	-42.226
-3.7845	-73.3411
-22.944	-50.527
-22.546	-52.028
-4.28	-59.991
-22.898	-48.389
-22.7914	-53.3494
-23.1997	-44.7239
-53.67	-37.578
-4.87472	-43.3469
-18.974	-43.372
-21.897	-53.79
6.577	-74.397
-22.374	-41.721
-4.552	-56.289
-12.372	-41.518
-22.639	-52.16
4.701	-73.083
-22.6326	-53.0526
-2.86556	-43.7328
1.06075	-61.85
-19.192	-46.412
6.398	-76.713
-23.0239	-48.8257
-14.7602	-40.0853
-23.189	-50.966
-19.0806	-40.9169
-22.639	-52.16
-22.944	-50.527
-22.87	-44.851
-1.61306	-79.3106
-17.593	-43.551
1.08519	-57.0514
-23.276	-51.093
-17.611	-65.603
-10.326	-58.3573
-24.2122	-47.4838
-0.55194	-64.8017
-22.909	-49.996
-18.996	-42.225
-12.93	-38.51
-23.518	-45.894
4.02883	-67.7046
-23.124	-52.451
-15.915	-47.9112
-22.944	-50.527
-22.0438	-53.7274
-22.99	-48.427
-20.168	-46.251
-22.935	-50.262
-23.055	-50.868
7.66667	-59.2333
-22.639	-52.16
-0.4	-65.2
3.344	-59.834
-21.6241	-47.8063
-31.7624	-52.3144
-22.531	-52.027
-9	-34.59
-18.899	-66.588
-22.6	-45.161
-23.055	-50.868
-13.2559	-76.314
-14.6314	-40.087
-23.0005	-43.581
-0.26	-91.4
-20.146	-46.67
-22.909	-49.996
6.50774	-74.397
-23.596	-45.569
-23.5764	-45.9745
-9.4544	-64.4164
-21.351	-46.493
-20.9253	-40.7536
-23.071	-50.362
-14.4657	-39.9644
-23.506	-45.034
-6.57967	-37.3292
-23.513	-50.953
-13.8894	-38.9429
-19.385	-43.659
-22.639	-52.16
-22.639	-52.16
-24.5904	-48.275
-15.7486	-47.8209
-9	-34.59
-26.447	-49.165
-3.559	-79.946
-22.531	-52.027
-24.2518	-47.2483
-14.6251	-40.0964
-3.1	-60.0167
-3.1	-60.0167
0.96902	-61.9006
-29.7666	-54.9167
-22.235	-41.862
-22.7914	-53.3494
-23.5238	-45.8896
-31.8708	-52.8361
6.39817	-76.7133
-27.961	-48.683
-31.7784	-52.2314
-6.36194	-44.3489
-17.7244	-40.6756
-24.182	-46.843
-23.506	-45.034
2.79952	-60.6667
-15.915	-47.9112
-15.712	-52.259
6.598	-75.821
-19.6155	-47.4498
-0.574	-79.362
-22.8674	-43.2243
-25.4481	-50.2986
-15.2544	-39.4519
-23.071	-50.362
-22.644	-51.446
-17.695	-40.77
-11.426	-66.414
-24.136	-46.869
-2.85215	-66.9406
-26.3675	-50.1191
-15.672	-44.637
-22.944	-50.527
-22.639	-52.16
-24.2518	-47.2483
-3.74	-73.18
-22.944	-50.527
3.882	-76.35
-15.8866	-52.0423
-29.0892	-51.6386
6.914	-75.142
-21.2456	-48.2973
-4.89167	-43.4147
-16.7405	-42.5712
-21.2622	-41.7964
-14.5798	-39.5556
-23.391	-50.996
-19.081	-42.159
-13.8894	-38.9429
5.61084	-48.1311
-18.947	-46.282
1.4558	-56.7792
-23.513	-50.953
6.223	-75.224
-14.3696	-40.1963
-27.072	-52.343
-22.944	-50.527
1.37027	-57.9753
1.4425	-56.7535
-25.37	-51.28
-22.639	-52.16
1.52194	-59.8214
-5.51317	-81.2787
-21.2904	-46.4951
-3.69	-73.27
-0.3	-90.54
-22.909	-49.996
-23.1997	-44.7239
-19.9343	-40.13
-23.863	-46.152
3.881	-76.346
-16.019	-47.8029
-12.2015	-64.591
-13.8894	-38.9429
-13.0099	-38.5322
-25.092	-52.495
-22.6636	-43.0867
-2.94	-44.2408
-23.513	-50.953
5.65617	-74.9551
-4.89167	-43.4147
-3.19328	-39.5323
-29.183	-50.686
-22.531	-52.027
-13.8894	-38.9429
-22.639	-52.16
-22.0438	-53.7274
-1.238	-79.673
-23.0005	-43.581
-14.5214	-39.3344
-15.5272	-39.5
-12.286	-76.48
-0.26	-91.4
-13.323	-50.623
-11.393	-66.408
-33.746	-53.495
-0.53	-90.02
-3.87	-73.23
-5.54106	-37.2911
-0.119722	-64.0964
-16.152	-45.694
-23.506	-45.034
-27.265	-54.0526
-19.986	-41.716
-9	-34.59
-9	-34.59
-3.719	-80.426
4.539	-75.741
-20.097	-44.042
-0.989113	-62.8892
-18.0997	-40.4478
-27.521	-51.836
-24.946	-54.316
-13.495	-53.083
-22.639	-52.16
-7.52	-35.99
-23.068	-50.859
-19.979	-41.714
-15.6673	-47.9524
-17.9715	-38.7015
-2.94	-44.2408
-24.3713	-47.0171
-0.551944	-64.8017
1.69086	-57.4222
-19.6155	-47.4498
-31.7964	-52.3946
-5.31083	-44.2475
-24.802	-48.238
-17.8122	-41.0403
6.7745	-75.0799
-17.217	-44.804
-23.5238	-45.8896
-24.23	-52.9
-22.374	-41.721
-9	-34.59
-22.944	-50.527
-14.605	-40.1026
-22.936	-50.262
6.04889	-75.6192
-13.064	-41.298
-24.6431	-48.2933
-22.6636	-43.0867
-8.666	-74.802
-24.616	-46.133
7.51667	-59.55
-16.019	-47.8029
-22.235	-41.862
-24.5904	-48.275
-29.6686	-51.4299
-22.936	-50.262
-22.8674	-43.2243
-6.78564	-38.9761
-22.916	-49.992
-14.664	-39.224
7.008	-75.065
6.942	-75.135
-31.7964	-52.3946
-0.26	-91.4
-13.0099	-38.5322
-12.884	-52.033
-0.574	-79.362
-14.3135	-39.3433
0.36989	-67.3137
-4.87472	-43.3469
-16.095	-40.002
6.49056	-74.4047
-17.602	-44.667
6.491	-74.405
7.008	-75.065
-25.105	-47.781
-14.343	-39.463
-22.639	-52.16
-22.639	-52.16
-16.1434	-42.2832
-2.94	-44.2408
7.65	-59.3
6.4972	-74.3981
6.497	-74.398
4.75	-73.063
-2.7175	-79.6347
-12.286	-76.48
-22.944	-50.527
-22.944	-50.527
-22.374	-41.721
-13.73	-53.032
-15.963	-39.584
-18.0997	-40.4478
-15.7355	-47.9185
-17.491	-48.37
3.94888	-67.9295
6.899	-75.175
-6.57958	-37.2554
7.65	-59.3
-22.639	-52.16
-21.8236	-43.5881
-16.581	-42.874
-22.546	-52.028
-8.75453	-35.0873
-11.0611	-38.8225
-13.404	-41.6356
1.06075	-61.85
3.522	-76.2428
-13.8894	-38.9429
6.925	-75.16
-15.0635	-39.9885
-14.6511	-39.5739
-19.009	-68.687
-22.639	-52.16
-20.097	-44.042
-32.0885	-52.225
-19.934	-40.13
6.426	-76.763
-21.5881	-46.319
-23.071	-50.362
-18.947	-46.282
-11.267	-66.297
-19.639	-44.122
5.445	-75.431
-22	-41.333
-25.4198	-54.5356
-22.374	-41.721
-19	-43
1.09949	-61.9226
3.881	-76.346
-11.414	-66.396
-19.764	-45.404
-32.5988	-53.2414
-2.94	-44.2408
-23.506	-45.034
-14.8084	-39.6536
-21	-40
-3.169	-59.912
-0.574	-79.362
-15.5324	-47.7111
-19.022	-42.122
7.5	-59.55
-54.727	-35.308
21.38	112.22
-23.513	-50.953
-22.936	-50.262
-22.936	-50.262
-12.286	-76.48
-9	-34.59
0.60525	-63.357
-14.8568	-39.6881
-23.071	-50.362
7.65	-59.2333
-9	-34.59
0.94908	-62.929
-22.944	-50.527
6.714	-75.852
7.02108	-75.0587
6.83233	-76.8087
-16.51	-41.334
-24.7161	-47.6912
-14.5799	-40.0746
-15.1473	-39.6967
-23.556	-45.148
-23.7572	-51.2489
-22.633	-44.6
-14.605	-40.1026
-23.189	-50.966
0.38955	-66.6483
-19.633	-57.033
-3.87	-73.23
-4.89167	-43.4147
-6.60189	-40.1246
-9.256	-64.387
-23.521	-50.956
-11.947	-77.164
-19.081	-42.159
-19.468	-43.869
6.49	-74.411
-27.4677	-48.4927
-22.546	-52.028
4.1364	-72.9294
-16.152	-45.694
-3.85	-32.45
-12.81	-38.64
-22.944	-50.527
-17.149	-43.826
-14.6982	-40.0647
-22.936	-50.262
-20.0483	-41.7469
-18.976	-43.372
-9.256	-64.387
4.848	-73.068
-30.4511	-50.4317
3.872	-76.434
-15.5959	-47.8886
-16.634	-42.295
-23.355	-44.951
-23.863	-46.152
-23.071	-50.362
-19.985	-41.722
-4.99722	-62.9939
-22.639	-52.16
-25.4198	-54.5356
-1.08	-91.2
-28.1414	-49.8931
5.05978	-75.7097
5.085	-73.244
-23.2306	-48.5328
-23.2306	-48.5328
-11.267	-66.297
-22.1978	-54.9592
-9	-34.59
-24.1008	-46.7309
-19.022	-42.122
-22.6397	-48.0531
-21.7992	-41.8661
-22.936	-50.262
-19.9965	-41.7397
1.83191	-57.0733
6.5077	-74.397
-25.105	-47.781
-20.178	-49.621
8.701	-74.466
-22.6734	-53.0858
7.211	-75.588
-22.935	-50.262
3.01905	-49.7378
4.711	-73.085
-23.0128	-47.9977
-23.5267	-45.8198
-53.627	-40.897
-23.506	-45.034
-19.764	-45.404
-22.944	-50.527
6.497	-74.398
-3.69	-73.27
-13.8894	-38.9429
-32.11	-52.346
-10.756	-65.907
-24.0618	-47.5901
-22.1672	-44.13
-14.9117	-39.1433
-12.45	-64.224
-24.7569	-48.0687
-31.8708	-52.8361
-22.639	-52.16
-10.098	-78.182
-22.6692	-53.0929
7.358	-75.015
-4.89167	-43.4147
-22.661	-51.381
6.50774	-74.397
-22.7914	-53.3494
-26.15	-48.55
-14.5816	-40.0072
-16.607	-42.829
-23.521	-50.956
5.62319	-74.601
-18.725	-44.352
-4.87472	-43.3469
-15.963	-39.584
-23.513	-50.953
-22.935	-50.262
6.39817	-76.7133
-9	-34.59
-23.189	-50.966
4.827	-73.177
-21.7792	-48.5306
-21.38	-46.4749
-21.891	-40.709
-23.555	-46.041
-22.639	-52.16
-19.3216	-43.6658
-0.53861	-65.2536
-22.962	-44.559
-20.446	-51.391
-13.8894	-38.9429
-6.95	-34.85
-15.963	-39.584
-22.944	-50.527
-1.62	-76.25
-30.2869	-50.7911
-21	-40
6.4972	-74.3981
-4.20444	-69.9206
-17.313	-43.207
-3.169	-59.912
-22.639	-52.16
6.932	-75.841
-22.633	-53.053
-22.9101	-48.389
-3.1	-60.0167
-3.1	-60.0167
-3.08	-64.86
-23.189	-50.966
3.94888	-67.9295
-30.1045	-51.7226
-11.267	-66.297
-17.96	-45.704
-32.748	-52.495
-3.58836	-38.4092
-22.916	-49.992
-53.637	-41.455
-23.863	-46.152
-23.863	-46.152
-17.118	-44.831
-11.393	-66.408
-16.152	-45.694
7.008	-75.065
-14.6373	-40.0583
-23.0005	-43.581
-23.071	-50.362
-13.474	-38.914
-22.936	-50.262
-9	-34.59
-0.574	-79.362
-22.59	-43.433
-23.217	-51.334
8.24	-74.72
-17.562	-53.308
-14.8744	-42.4267
-31.8802	-51.862
-14.0824	-39.1059
-23.506	-45.034
-22.916	-49.992
-22.639	-52.16
-22.639	-52.16
-20.4335	-51.2614
-14.5214	-39.3344
-10.8031	-40.3801
-3.15	-64.78
1.46597	-56.8286
-22.639	-52.16
-22.944	-50.527
5.189	-75.532
-4.87472	-43.3469
-4.552	-56.289
-29.9939	-53.9369
31.2445	-86.1602
-23.189	-50.966
-22.944	-50.527
-19.115	-40.195
-19.567	-56.236
-24.0894	-46.6562
-23.863	-46.152
-14.832	-40.103
6.83233	-76.8087
-10.163	-59.449
-14.457	-57.576
-17.618	-43.476
-13.8894	-38.9429
7.008	-75.065
-31.7624	-52.3144
-25.8	-50.54
-12.8478	-38.632
-16.587	-42.854
-23.506	-45.034
-25.105	-47.781
-28.5109	-49.479
-22.639	-52.16
-22.944	-50.527
-22.531	-52.027
-22.936	-50.262
-18.148	-67.927
14.297	-80.393
-22.935	-50.262
-23.068	-50.859
5.57172	-75.0743
-13.474	-38.914
6.914	-75.142
7.008	-75.065
-17.9819	-40.1208
-11.947	-77.164
-22.531	-52.027
-22.909	-49.996
3.882	-76.35
-18.423	-54.835
-15.7369	-47.9151
6.497	-74.398
-16.1183	-57.7425
-19.45	-42.37
-23.0005	-43.581
-13.8894	-38.9429
-10.149	-36.959
-22.944	-50.527
-4.217	-55.891
-15.878	-52.304
-22.944	-50.527
-15.963	-39.584
-22.944	-50.527
5.033	-73.12
-21.927	-47.368
1.38	-91.8
-23.5238	-45.8896
31.2445	-86.1602
5.40922	-74.6933
-19.567	-56.236
-9.938	-67.88
-15.7355	-47.9186
-23.6819	-51.3152
-22.639	-52.16
-23.189	-50.966
-6.567	-51.032
3.87	-76.4024
-21.107	-50.2646
-3.169	-59.912
-22.639	-52.16
-24.2688	-47.4126
-17.3134	-43.2074
-23.3454	-44.8482
-25.105	-47.781
2.79952	-60.6667
-23.024	-48.828
-23.442	-45.191
-14.5816	-40.0072
1.39083	-61.6508
-22.944	-50.527
6.771	-75.113
-18.917	-43.462
-52.766	-39.955
-16.741	-42.571
-28.9788	-49.6736
-22.531	-52.027
-25.537	-54.353
-22.369	-47.477
6.497	-74.398
-31.8802	-51.862
1.09949	-61.9226
-23.369	-46.024
-22.639	-52.16
-11.719	-37.7501
-30.0031	-51.2677
-17.984	-44.169
-22.944	-50.527
-6.02583	-44.2492
-15.87	-52.252
-25.3191	-52.4887
-2.94	-44.2408
-4.552	-56.289
6.497	-74.398
-27.5968	-51.3922
-22.639	-52.16
-5.10808	-36.3382
-23.506	-45.034
-22.546	-52.028
-23.4456	-45.0898
-18.2714	-52.8429
-21.927	-47.368
-13.2046	-76.3457
-16.152	-45.694
-16.4345	-41.0296
-25.058	-47.887
-29.8361	-50.3639
-22.936	-50.262
-3.428	-52.228
-15.9171	-50.1287
3.883	-76.348
-22.944	-50.527
-16.4339	-41.0219
-15.3369	-55.8962
-13.8894	-38.9429
-23.484	-45.17
-23.363	-45.991
7.1625	-73.551
-13.8894	-38.9429
-13.0099	-38.5322
-11.267	-66.297
-21.1931	-49.1228
-4.87472	-43.3469
-23.189	-50.966
-9	-34.59
-9	-34.59
-18.243	-45.236
4.701	-73.083
-23.391	-50.996
-9	-34.59
-3.16369	-59.9119
-23.114	-44.724
-24.616	-46.133
-4.28	-59.991
6.398	-76.713
-22.6503	-53.0788
-22.944	-50.527
-25.6	-53.18
-22.639	-52.16
-19.616	-47.45
3.882	-76.35
-13.8894	-38.9429
-29.712	-50.217
-19.6155	-47.4498
-14.6251	-40.0964
-27.5968	-51.3922
-15.672	-44.637
3.51815	-51.7103
-15.5149	-48.0609
-22.639	-52.16
-17.984	-44.169
3.55374	-61.6242
-14.6511	-39.5739
-16.599	-42.835
-23.863	-46.152
-22.935	-50.262
-9.36412	-56.7793
-22.944	-50.527
-22.7914	-53.3494
-27.7465	-48.5275
-11.267	-66.297
-23.5267	-45.8198
-2.94	-44.2408
-22.936	-50.262
-19.665	-47.818
-23.9545	-51.1141
-22.936	-50.262
-22.909	-49.996
7.00147	-75.0759
3.87	-76.4024
-6.643	-35.117
-24.616	-46.133
-7.48664	-36.1235
1.69086	-57.4222
6.838	-75.176
-21.891	-40.709
-17.325	-44.766
-22.546	-52.028
-22.639	-52.16
-23.506	-45.034
-22.639	-52.16
-23.124	-52.451
-22.944	-50.527
-18.5808	-52.098
-19.683	-48.669
-31.7964	-52.3946
-12.1793	-40.4054
-30.4511	-50.4317
-0.568	-52.529
-18.228	-45.248
-22.944	-50.527
4.75	-73.063
-24.7569	-48.0687
-23.2418	-51.2183
-25.57	-54.1
0.33811	-65.9873
-22.7856	-48.4815
-22.7856	-48.4815
-3.69	-73.27
-22.935	-50.262
-22.531	-52.027
-11.417	-66.376
-22.639	-52.16
8.735	-74.465
4.912	-73.081
-23.068	-50.859
-13.0099	-38.5322
7.353	-75.13
-13.2531	-76.3087
-15.7004	-47.1217
-19.978	-41.714
-3.841	-52.696
-22	-41.333
-23.024	-48.828
7.243	-75.041
-22.639	-52.16
-22.6471	-53.0769
7.162	-73.551
-21.264	-63.538
-22.41	-47.4
-0.33611	-65.3089
-6.02583	-44.2492
-3.85	-32.45
-23.513	-50.953
-18.4245	-48.0653
-17.1196	-48.7399
-17.1196	-48.7399
-31.8053	-52.4191
-30.2869	-50.7911
-22.936	-50.262
7.48333	-59.5667
6.83233	-76.8087
8.701	-74.466
7.258	-75.547
-31.7964	-52.3946
-24.93	-54.293
-24.2122	-47.4838
-22.023	-43.169
-19.018	-42.121
-10.756	-65.907
-22.639	-52.16
-24.0735	-52.2911
-3.58	-73.23
7.66667	-59.2333
-15.5058	-47.9784
-8.64278	-63.8494
-22.639	-52.16
-3.16	-72.25
3.872	-76.434
-22.405	-47.812
-24.232	-46.921
-25.4198	-54.5356
-14.7901	-40.1851
-17.329	-43.129
-23.863	-46.152
-22.546	-52.028
-16.04	-57.42
-19.1439	-52.3806
-22.944	-50.527
-3.69	-73.27
-17.9715	-38.7015
-3.395	-44.36
-23.393	-45.028
-16.993	-56.436
-22.944	-50.527
-22.657	-44.764
-15.63	-56.063
-24.5705	-48.6713
-3.87	-73.23
-14.2854	-42.676
-23.4	-45.069
-22.374	-41.721
-23.506	-45.034
4.912	-73.081
-27.6093	-48.386
-27.265	-54.0526
-20.342	-46.787
-22.7914	-53.3494
0.758889	-79.8506
4.506	-67.896
-21.9745	-47.4182
-54.968	-35.37
-17.7267	-40.7356
-17.602	-44.667
4.711	-73.085
-60.83	-46.49
-9	-34.59
-6.94	-35.098
-24.865	-49.9789
6.39817	-76.7133
-19.626	-44.489
6.919	-75.151
8.342	-74.543
-11.393	-66.39
3.059	-69.531
-24.2518	-47.2483
-4.89167	-43.4147
-11.947	-77.164
-4.714	-61.337
3.522	-76.2428
-18.991	-68.636
-17.9358	-39.025
-23.506	-45.034
-22.514	-48.575
-13.2046	-76.3457
10.16	67.26
-29.309	-50.477
-22.935	-50.262
-20.025	-43.46
-15.777	-55.503
-22.7176	-53.291
-23.369	-44.886
-23.363	-45.991
-3.79817	-39.2618
-17.7431	-40.7947
-13.8894	-38.9429
-7.43888	-79.5839
-5.31083	-44.2475
-15.6052	-47.6928
5.399	-74.88
-2.94	-44.2408
3.522	-76.2428
-23.53	-45.798
-31.7624	-52.3144
4.848	-73.068
-24.616	-46.133
-23.513	-50.953
-10.756	-65.907
8.88	-74.456
-24.5705	-48.6713
-23.071	-50.362
-23.189	-50.966
0.82722	-56.9578
-18.587	-66.896
-19.583	-57.022
-22.944	-50.527
-22.6499	-53.0912
-23.217	-51.334
-23.506	-45.034
-23.521	-50.956
-3.15	-59.9
-17.602	-44.667
-6.95	-34.85
-23.393	-45.028
-13.1877	-76.3624
5.035	-73.106
-31.9172	-51.9431
-15.6018	-47.9112
-22.944	-50.527
-22.944	-50.527
-13.8894	-38.9429
-22.944	-50.527
-27.4677	-48.4927
-3.69	-73.27
-5.9669	-35.1287
-3.051	-54.925
-22.374	-41.721
4.673	-73.113
-23.55	-45.694
6.83783	-75.1762
-9	-34.59
3.522	-76.2428
-23.73	-45.733
-17.149	-43.826
4.701	-73.083
-22	-41.333
-24.2051	-52.7983
-27.561	-50.838
6.508	-74.398
-23.442	-45.191
-27.4677	-48.4927
-12.9896	-40.9577
-19.889	-40.576
-17.4024	-51.2716
-18.991	-68.636
-22.633	-53.053
-19.0026	-42.1278
-12.286	-76.48
-11.414	-66.396
-13.7036	-39.5688
-3.16369	-59.9119
6.508	-74.398
-23.189	-50.966
-15.5278	-48.0659
-23.9545	-51.1141
-21.891	-40.709
6.887	-75.185
-12.99	-38.61
-16.166	-45.673
-3.395	-44.36
-22.639	-52.16
-22.637	-44.616
-13.8894	-38.9429
-22.944	-50.527
-22.639	-52.16
-14.6982	-40.0647
-15.963	-39.584
-6.82014	-56.848
3.522	-76.2428
5.083	-73.068
-22.531	-52.027
-19.986	-41.7164
-3.7517	-73.2872
-4.552	-56.289
-22.944	-50.527
-21.9313	-47.375
-23.0005	-43.581
-2.94	-44.2408
-11.947	-77.164
-23.938	-50.729
-20.184	-45.849
-23.506	-45.034
-11.393	-66.408
-22.944	-50.527
-22.639	-52.16
7.344	-75.125
-21.3921	-46.5031
-18.95	-39.725
-23.506	-45.034
3.01905	-49.7378
-21.26	-63.544
-23.363	-45.991
-22.639	-52.16
6.832	-76.809
4.989	-75.641
4.701	-73.083
-24.7569	-48.0687
-13.7622	-47.215
-23.506	-45.034
-23.506	-45.034
-23.513	-50.953
-19.081	-42.158
1.389	-47.9854
-31.48	-52.213
-11.426	-66.414
-14.3696	-40.1963
-8.332	-63.483
-12.1429	-45.1183
6.508	-74.398
-23.374	-46.053
-21.4076	-50.0571
-3.15	-64.78
-23.506	-45.034
-25.105	-47.781
-23.189	-50.966
-5.823	-63.288
-4.552	-56.289
6.943	-75.134
-26.1425	-48.9958
-3.395	-44.36
-2.94	-44.2408
-18.025	-42.848
7.51667	-59.55
-14.6511	-39.5739
-22.935	-50.262
-22.916	-49.992
-14.9117	-39.1433
-2.94	-44.2408
-22.909	-49.996
-18.721	-44.347
-25.105	-47.781
-22.791	-53.349
-16.1434	-42.2832
-1.6909	-57.4223
-14.4657	-39.9644
-23.446	-45.09
-22.639	-52.16
5.284	-75.75
-3.7685	-80.8852
-5.58867	-35.2681
-15.678	-52.298
-10.326	-58.3573
8.101	-74.775
-22.953	-50.528
-31.8708	-52.8361
-0.26	-91.4
-14.343	-39.463
-22.909	-49.996
-20.047	-41.6857
6.83783	-75.1762
-18.243	-45.236
-27.118	-48.537
-18.721	-44.346
-19.934	-40.13
-23.609	-45.401
-23.863	-46.152
-27.346	-51.619
-10.756	-65.907
-11.0062	-44.5298
-22.916	-49.992
4.673	-73.113
4.75	-73.063
-15.2504	-39.4595
-24.3916	-47.8352
-26.352	-45.139
-23.506	-45.034
-22.531	-52.027
-22.644	-51.446
-27.168	-53.835
-23.506	-45.034
-23.189	-50.966
-10.163	-59.449
-22.486	-44.924
6.919	-75.151
-25.105	-47.781
-5.65819	-37.7715
-23.189	-50.966
-10.163	-59.449
-25.9172	-51.5989
-3.1	-60.0167
-3.1	-60.0167
-19.681	-43.014
-11.417	-66.376
-16.1183	-57.7425
-23.778	-45.611
-1.28	-90.5
-0.26	-91.4
-21.7321	-46.4229
-21.9259	-47.3679
-13.2531	-76.3087
3.50388	-52.0389
-2.94	-44.2408
-16.095	-40.002
-27.521	-51.836
-6.23856	-38.9126
-17.049	-42.456
-23.506	-45.034
-23.863	-46.152
-22.763	-48.262
6.805	-75.138
-22.6636	-43.0867
6.8992	-75.1747
1.83191	-57.0733
-3.1	-60.0167
-13.8894	-38.9429
-22.632	-48.175
-53.67	-37.578
-23.506	-45.034
-29.21	-50.239
-22.531	-52.027
1.39083	-61.6508
3.36778	-51.9997
-12.543	-41.381
-10.756	-65.907
-29.3378	-49.752
-10.13	-36.46
-16.741	-42.571
-4.552	-56.289
-9.3648	-64.8497
7.155	-75.52
-22.4367	-49.2113
-27.118	-48.537
-29.617	-52.64
-27.658	-49.421
-3.85	-32.45
-19.1439	-52.3806
-1	-90.9
-22.8691	-48.3676
-22.916	-49.992
-17.585	-44.651
-23.189	-50.966
-22.6636	-43.0867
-23.506	-45.034
-3.783	-73.3411
-11.395	-66.41
-16.382	-42.476
-23.071	-50.362
-22.936	-50.262
-15.5461	-47.8615
-22.944	-50.527
-24.232	-46.921
-25.9	-53.16
-23.4	-45.069
-4.552	-56.289
-13.255	-76.3059
-13.0099	-38.5322
6.919	-75.151
-26.15	-51.6
-14.6511	-39.5739
-22	-41.333
-4.20444	-69.9206
-11.947	-77.164
-23.547	-45.087
-22.6479	-53.0786
-23.189	-50.966
-22.936	-50.262
-9	-34.59
-3.134	-60.114
-23.0005	-43.581
-0.26	-91.4
-23.521	-50.956
-4.89167	-43.4147
-22.953	-50.528
-23.513	-50.953
-2.005	-58.325
-24.4997	-47.739
-6.02583	-44.2492
-30.296	-51.298
-16.196	-55.969
-28.7038	-51.848
-30.0031	-51.2677
-23.389	-45.023
-3.85	-32.45
-23.863	-46.152
-13.474	-38.914
-14.351	-57.552
-12.092	-77.016
-17.049	-42.456
-23.506	-45.034
-23.506	-45.034
-23.547	-45.087
-22.7172	-53.3178
-22.8674	-43.2243
-54.727	-35.308
-2.08212	-54.9945
5.379	-75.616
-7.48664	-36.1235
-12.93	-38.51
-17.984	-44.169
-17.4024	-51.2716
-14.7901	-40.1851
-18.0997	-40.4478
10.395	-64.3657
-22.0438	-53.7274
-20.3427	-55.7262
-20.3427	-55.7262
-21.3211	-46.5113
-21.3211	-46.5113
-22.6692	-53.0929
1.18446	-66.8365
1.46597	-56.8286
-2.175	-58.174
-20.146	-46.67
-7.25	-39.43
-3.13136	-54.971
-23.391	-50.996
-11.414	-66.396
-23.0005	-43.581
-3.395	-44.36
-23.506	-45.034
-23.071	-50.362
3.94888	-67.9295
-31.8708	-52.8361
-2.94	-44.2408
-21.891	-40.709
-9	-34.59
-26.15	-51.6
-14.6982	-40.0647
-24.3713	-47.0171
-23.071	-50.362
7.66667	-59.2333
7.51667	-59.55
1.4404	-56.7752
-16.4109	-56.0336
-22.9414	-44.3114
-22.6734	-53.0858
-14.785	-40.1654
-22.935	-50.262
5.541	-75.132
-24.268	-47.383
-21.8326	-48.926
-25.4678	-51.2433
-11.947	-77.164
7.51667	-59.55
-23.938	-50.729
-22.639	-52.16
7.163	-73.551
-22.6503	-53.0916
-11.947	-77.164
-16.993	-56.436
-22.639	-52.16
-6.57958	-37.2554
-15.5814	-47.5055
-22.5758	-42.5608
-23.189	-50.966
-17.96	-45.704
-15.1924	-40.2771
-26.352	-45.139
-15.53	-52.062
-15.898	-52.217
-14.337	-43.825
-27.072	-52.343
-15.5149	-48.0609
-22.584	-45.169
-23.728	-46.814
-22.584	-45.169
-3.395	-44.36
-21.4444	-44.6024
-4.89086	-43.415
-9	-34.59
-15.911	-52.261
-24.5947	-48.2148
-22.633	-53.053
-14.7602	-40.0853
-4.89167	-43.4147
-3.7517	-73.2872
-22.7856	-48.4815
-22.7856	-48.4815
-1.84123	-57.0721
-2.7175	-79.6347
-23.1997	-44.7239
-14.9117	-39.1433
-1.67511	-57.4768
-14.8084	-39.6536
-5.01556	-62.9828
-18.5433	-39.7939
15.76	113.87
-18.1089	-40.54
-22.7734	-53.2797
-13.8894	-38.9429
-22.639	-52.16
-13.6326	-41.8291
-23.506	-45.034
-29.169	-50.133
-10.756	-65.907
6.864	-75.86
-12.52	-77.28
-22.831	-44.865
-3.72	-73.21
-9	-34.59
3.3822	-59.8579
1.74027	-69.15
-15.482	-47.342
-23.75	-46.165
-20.097	-44.042
-22.639	-52.16
-23.5267	-45.8198
-22.9868	-41.9934
-12.532	-52.341
-4.552	-56.289
-21.264	-63.538
7.162	-73.551
-22.944	-50.527
-27.151	-50.462
-15.5414	-47.8587
